$GNGGA,081507.400,3117.0693326,N,12109.7119620,E,4,24,0.64,5.244,M,9.012,M,1.0,0010*61
$GNGGA,081507.600,3117.0696185,N,12109.7132476,E,4,24,0.64,5.220,M,9.013,M,1.0,0010*66
$GNGGA,081507.800,3117.0699213,N,12109.7145426,E,4,24,0.64,5.197,M,9.013,M,1.0,0010*61
$GNGGA,081508.000,3117.0702198,N,12109.7158399,E,4,24,0.64,5.174,M,9.013,M,1.0,0010*67
$GNGGA,081508.200,3117.0705128,N,12109.7171436,E,4,24,0.64,5.160,M,9.013,M,1.0,0010*65
$GNGGA,081508.400,3117.0708083,N,12109.7184581,E,4,24,0.64,5.178,M,9.013,M,1.0,0010*60
$GNGGA,081508.600,3117.0711104,N,12109.7197723,E,4,24,0.64,5.161,M,9.013,M,1.0,0010*64
$GNGGA,081508.800,3117.0714122,N,12109.7210882,E,4,24,0.64,5.160,M,9.013,M,1.0,0010*62
$GNGGA,081509.000,3117.0717149,N,12109.7224087,E,4,24,0.64,5.141,M,9.013,M,1.0,0010*6C
$GNGGA,081509.200,3117.0720306,N,12109.7237289,E,4,24,0.64,5.130,M,9.013,M,1.0,0010*6B
$GNGGA,081509.400,3117.0723364,N,12109.7250653,E,4,24,0.64,5.155,M,9.013,M,1.0,0010*6B
$GNGGA,081509.600,3117.0726426,N,12109.7264003,E,4,24,0.64,5.129,M,9.013,M,1.0,0010*62
$GNGGA,081509.800,3117.0729533,N,12109.7277390,E,4,24,0.64,5.077,M,9.013,M,1.0,0010*67
$GNGGA,081510.000,3117.0732637,N,12109.7290830,E,4,24,0.64,5.064,M,9.013,M,1.0,0010*60
$GNGGA,081510.200,3117.0735814,N,12109.7304360,E,4,24,0.64,5.097,M,9.013,M,1.0,0010*64
$GNGGA,081510.400,3117.0739010,N,12109.7317893,E,4,24,0.64,5.105,M,9.013,M,1.0,0010*6D
$GNGGA,081510.600,3117.0742164,N,12109.7331523,E,4,24,0.64,5.113,M,9.013,M,1.0,0010*64
$GNGGA,081510.800,3117.0745254,N,12109.7345158,E,4,24,0.64,5.121,M,9.013,M,1.0,0010*67
$GNGGA,081511.000,3117.0748475,N,12109.7358813,E,4,24,0.64,5.152,M,9.013,M,1.0,0010*68
$GNGGA,081511.200,3117.0751699,N,12109.7372551,E,4,24,0.64,5.146,M,9.013,M,1.0,0010*64
$GNGGA,081511.400,3117.0754838,N,12109.7386298,E,4,24,0.64,5.153,M,9.013,M,1.0,0010*6F
$GNGGA,081511.600,3117.0757972,N,12109.7400058,E,4,24,0.64,5.103,M,9.013,M,1.0,0010*63
$GNGGA,081511.800,3117.0761132,N,12109.7413921,E,4,24,0.64,5.095,M,9.013,M,1.0,0010*6F
$GNGGA,081512.000,3117.0764330,N,12109.7427759,E,4,24,0.64,5.115,M,9.014,M,1.0,0010*69
$GNGGA,081512.200,3117.0767430,N,12109.7441690,E,4,24,0.64,5.087,M,9.014,M,1.0,0010*61
$GNGGA,081512.400,3117.0770556,N,12109.7455594,E,4,24,0.64,5.063,M,9.014,M,1.0,0010*68
$GNGGA,081512.600,3117.0773604,N,12109.7469630,E,4,24,0.64,5.030,M,9.014,M,1.0,0010*69
$GNGGA,081512.800,3117.0776674,N,12109.7483746,E,4,24,0.64,5.057,M,9.014,M,1.0,0010*60
$GNGGA,081513.000,3117.0779774,N,12109.7497755,E,4,24,0.64,5.075,M,9.014,M,1.0,0010*60
